Date,Closed_Equity,Open_Positions,Margin_Used,Equity,Peak_Equity,Drawdown_Pct,Daily_Return,Rolling_Sharpe_30D
2025-07-14,11891883.88,1,733657.28,11891883.91,11891883.91,0.0,2.5227289146556586e-09,4.739157446853209
2025-07-15,11891883.88,1,733657.28,12001233.87,12001233.87,0.0,0.009195343717411042,4.261320865611463
2025-07-16,11891883.88,1,733657.28,12119808.89,12119808.89,0.0,0.009880235756125844,3.923394863899768
2025-07-17,12749909.29,0,0.0,12749909.29,12749909.29,0.0,0.05198930162338544,4.479633606900985
2025-07-18,12749909.29,0,0.0,12749909.29,12749909.29,0.0,0.0,4.479633606900985
2025-07-21,12749909.29,1,795061.56,12749909.25,12749909.29,-3.1372771047699644e-07,-3.1372771047699644e-09,4.479633484726752
2025-07-22,12749909.29,1,795061.56,12979521.76,12979521.76,0.0,0.018008952495093267,4.338332268916906
2025-07-23,12900566.79,0,0.0,12900566.79,12979521.76,-0.6083041537271572,-0.006083041537271572,3.8348128337450835
2025-07-24,12900566.79,0,0.0,12900566.79,12979521.76,-0.6083041537271572,0.0,5.4542243817940745
2025-07-25,12900566.79,0,0.0,12900566.79,12979521.76,-0.6083041537271572,0.0,5.4542243817940745
2025-07-28,12900566.79,2,1102119.72,12900566.74,12979521.76,-0.6083045389493558,-3.875798570973643e-09,5.454224008541315
2025-07-29,12900566.79,2,1102119.72,13133062.73,13133062.73,0.0,0.018022153187976953,5.583719522649702
2025-07-30,12942701.65,1,548650.53,13318349.62,13318349.62,0.0,0.014108429527009303,5.928461813251323
2025-07-31,13153652.57,0,0.0,13153652.57,13318349.62,-1.2366175592257722,-0.012366175592257722,4.706201744713646
2025-08-01,13153652.57,0,0.0,13153652.57,13318349.62,-1.2366175592257722,0.0,4.706201744713646
2025-08-04,13153652.57,1,807506.82,13153652.53,13318349.62,-1.2366178595632937,-3.0409804674391694e-09,4.706201542820213
2025-08-05,13153652.57,1,807506.82,13409425.04,13409425.04,0.0,0.01944497997165806,7.898719813257001
2025-08-06,13153652.57,1,807506.82,13459423.82,13459423.82,0.0,0.0037286296653924467,7.9287792325424125
2025-08-07,13446247.43,0,0.0,13446247.43,13459423.82,-0.09789713271693978,-0.0009789713271693978,7.872735133129149
2025-08-08,13446247.43,0,0.0,13446247.43,13459423.82,-0.09789713271693978,0.0,7.872735133129149
2025-08-11,13446247.43,1,791023.98,13446247.43,13459423.82,-0.09789713271693978,0.0,7.872735133129149
2025-08-12,13446247.43,1,791023.98,13588807.43,13588807.43,0.0,0.010602214539197963,8.365796276519593
2025-08-13,13446247.43,1,791023.98,13854869.91,13854869.91,0.0,0.01957953127016987,9.108843427110797
2025-08-14,14280191.68,0,0.0,14280191.68,14280191.68,0.0,0.030698358971455564,9.915643384591824
2025-08-18,14280191.68,1,873180.94,14280191.68,14280191.68,0.0,0.0,9.915643384591824
2025-08-19,14280191.68,1,873180.94,14510231.67,14510231.67,0.0,0.01610902676622894,10.596293061128863
2025-08-20,14470820.72,0,0.0,14470820.72,14510231.67,-0.27160799976393424,-0.0027160799976393424,9.793310569252366
2025-08-21,14470820.72,0,0.0,14470820.72,14510231.67,-0.27160799976393424,0.0,9.07606113600704
2025-08-22,14470820.72,1,885064.68,14470820.72,14510231.67,-0.27160799976393424,0.0,8.42393115747291
2025-08-25,14470820.72,1,885064.68,14650948.25,14650948.25,0.0,0.012447637455078597,8.965110121196089
2025-08-26,14470820.72,1,885064.68,14802331.97,14802331.97,0.0,0.010332690923265053,9.4458090195995
2025-08-28,13826046.85,0,0.0,13826046.85,14802331.97,-6.59548186041663,-0.0659548186041663,4.292963381676948
2025-08-29,13826046.85,0,0.0,13826046.85,14802331.97,-6.59548186041663,0.0,4.0049781068414525
2025-09-01,13826046.85,0,0.0,13826046.85,14802331.97,-6.59548186041663,0.0,2.8427467832790425
2025-09-02,13826046.85,0,0.0,13826046.85,14802331.97,-6.59548186041663,0.0,2.8427467832790425
2025-09-03,13826046.85,0,0.0,13826046.85,14802331.97,-6.59548186041663,0.0,2.8427468915881176
2025-09-04,13826046.85,1,832000.02,13826046.85,14802331.97,-6.59548186041663,0.0,2.275950957913926
2025-09-05,13826046.85,1,832000.02,13982590.6,14802331.97,-5.537920455110568,0.011322379541915062,2.866761618387972
2025-09-08,13826046.85,1,832000.02,14214430.62,14802331.97,-3.971680618915352,0.01658061990315307,3.3901390381286483
2025-09-09,14261178.1,0,0.0,14261178.1,14802331.97,-3.6558690285879436,0.003288733910609576,3.5033182977598507
2025-09-10,14261178.1,0,0.0,14261178.1,14802331.97,-3.6558690285879436,0.0,3.5033184343502484
2025-09-11,14261178.1,1,877693.05,14261178.1,14802331.97,-3.6558690285879436,0.0,2.939547867564993
2025-09-12,14261178.1,1,877693.05,14245788.09,14802331.97,-3.75983920052565,-0.0010791541829212603,2.441852057384208
2025-09-15,14261178.1,1,877693.05,14543598.09,14802331.97,-1.7479264789114213,0.02090512635163022,3.5631003781044357
2025-09-16,14034363.06,0,0.0,14034363.06,14802331.97,-5.188161646127442,-0.03501437724342393,2.1622253670037734
2025-09-17,14034363.06,0,0.0,14034363.06,14802331.97,-5.188161646127442,0.0,2.1622254636503646
2025-09-18,14034363.06,1,867580.35,14034363.06,14802331.97,-5.188161646127442,0.0,1.5833465232670496
2025-09-19,14034363.06,1,867580.35,14185825.55,14802331.97,-4.164927669839303,0.010792259638179758,1.7993494509527965
2025-09-22,13932650.01,0,0.0,13932650.01,14802331.97,-5.875303714053926,-0.017847078346455603,1.238943008842122
2025-09-23,13932650.01,0,0.0,13932650.01,14802331.97,-5.875303714053926,0.0,1.238943008842122
2025-09-24,13932650.01,0,0.0,13932650.01,14802331.97,-5.875303714053926,0.0,1.238943008842122
2025-09-25,13932650.01,2,1194920.28,13932650.04,14802331.97,-5.875303511383157,2.153215605815717e-09,0.9155341283758873
2025-09-26,13932650.01,2,1194920.28,13440478.27,14802331.97,-9.200264544533121,-0.035325065123073984,-0.7546680015187798
2025-09-29,13791427.39,0,0.0,13791427.39,14802331.97,-6.829360279507368,0.026111356526898444,-0.9034384041445648
2025-09-30,13791427.39,0,0.0,13791427.39,14802331.97,-6.829360279507368,0.0,-0.9034384041445648
2025-10-01,13791427.39,1,762784.86,13791427.39,14802331.97,-6.829360279507368,0.0,-1.410796154883361
2025-10-03,13791427.39,1,762784.86,13971213.61,14802331.97,-5.614779898764843,0.013036085019768162,-0.9190108842637055
2025-10-06,13454043.85,0,0.0,13454043.85,14802331.97,-9.108619660284523,-0.03701681002356383,-1.9121168162681552
2025-10-07,13454043.85,0,0.0,13454043.85,14802331.97,-9.108619660284523,0.0,-1.9121168162681552
2025-10-08,13454043.85,0,0.0,13454043.85,14802331.97,-9.108619660284523,0.0,-2.2889469617284126
2025-10-09,13454043.85,1,736567.65,13454043.85,14802331.97,-9.108619660284523,0.0,-2.606225669827543
2025-10-10,13454043.85,1,736567.65,13321518.86,14802331.97,-10.003917713784393,-0.009850197567179753,-1.271398360709371
2025-10-13,13454043.85,1,736567.65,13681743.84,14802331.97,-7.570348592850806,0.027040833990907176,-0.24779666768335656
2025-10-14,13642264.6,0,0.0,13642264.6,14802331.97,-7.837058190230561,-0.0028855415261158646,-0.3489716170658506
2025-10-15,13642264.6,1,839475.68,13642264.6,14802331.97,-7.837058190230561,0.0,-0.3489716170658506
2025-10-16,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,-0.04212285546785233,-1.6363477359596346
2025-10-17,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-1.6363477359596346
2025-10-20,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-2.012638201003218
2025-10-21,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-2.5948539456013804
2025-10-23,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-2.7064449166685303
2025-10-24,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-2.7064449166685303
2025-10-27,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-2.7064449166685303
2025-10-28,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-2.6705601608927303
2025-10-29,13067613.46,0,0.0,13067613.46,14802331.97,-11.719224467575561,0.0,-3.475920099584012
2025-10-30,13067613.46,1,794773.47,13067613.49,14802331.97,-11.719224264904792,2.2957520329214276e-09,-2.4734522716334073
2025-10-31,13067613.46,1,794773.47,13194479.79,14802331.97,-10.86215457982329,0.00970845212839233,-2.0984842726537973
2025-11-03,13067613.46,1,794773.47,13392457.25,14802331.97,-9.524679779222655,0.015004567300186178,-1.5268456053099295
2025-11-04,12808984.24,0,0.0,12808984.24,14802331.97,-13.466443895731661,-0.04356728560772516,-3.1088137944304273
2025-11-06,12808984.24,1,783466.66,12808984.24,14802331.97,-13.466443895731661,0.0,-2.5742304167379584
2025-11-07,12808984.24,1,783466.66,12988298.01,14802331.97,-12.255055241812695,0.013999062426826692,-2.089187185970214
2025-11-10,12808984.24,1,783466.66,13078781.79,14802331.97,-11.643774666675045,0.0069665617412175695,-1.859610100944653
2025-11-11,12931154.71,0,0.0,12931154.71,14802331.97,-12.641097793187782,-0.011287525273406818,-2.2056851505446313
2025-11-12,12931154.71,0,0.0,12931154.71,14802331.97,-12.641097793187782,0.0,-1.1760546347521545
2025-11-13,12931154.71,1,794813.39,12931154.71,14802331.97,-12.641097793187782,0.0,-2.1725649093077553
2025-11-14,12931154.71,1,794813.39,13226231.02,14802331.97,-10.64765304003651,0.022819022478465012,-1.3021174539699392
2025-11-17,12931154.71,1,794813.39,13419956.0,14802331.97,-9.338906685795678,0.01464702829604736,-0.7889967087520419
2025-11-18,14117731.86,0,0.0,14117731.86,14802331.97,-4.6249476865367285,0.051995391043010875,0.4477735742760203
2025-11-19,14117731.86,0,0.0,14117731.86,14802331.97,-4.6249476865367285,0.0,1.644808667229819
2025-11-20,14117731.86,2,1220468.39,14117731.89,14802331.97,-4.624947483865949,2.1249872972362027e-09,1.6448087345614013
2025-11-21,14117731.86,2,1220468.39,14133549.42,14802331.97,-4.51808911835937,0.0011204016426464847,1.6801982435756906
2025-11-24,14190163.17,1,607572.08,14379320.69,14802331.97,-2.8577340439149834,0.017389210784674924,2.196037624531323
2025-11-25,14339675.77,0,0.0,14339675.77,14802331.97,-3.125562924393732,-0.002757078783810041,2.4328430194671173
2025-11-26,14339675.77,0,0.0,14339675.77,14802331.97,-3.125562924393732,0.0,1.6499079021973266
2025-11-27,14339675.77,1,843485.32,14339675.77,14802331.97,-3.125562924393732,0.0,1.7452061727107966
2025-11-28,14339675.77,1,843485.32,14534705.82,14802331.97,-1.807999918812797,0.013600729411750168,2.1679591669340588
2025-12-01,14339675.77,1,843485.32,14802500.83,14802500.83,0.0,0.01842452219648716,4.669834913580172
2025-12-02,14548093.66,0,0.0,14548093.66,14802500.83,-1.7186769514270006,-0.017186769514270006,3.9115037430946495
2025-12-03,14548093.66,0,0.0,14548093.66,14802500.83,-1.7186769514270006,0.0,3.9115037430946495
2025-12-04,14548093.66,1,901093.17,14548093.66,14802500.83,-1.7186769514270006,0.0,3.9115037430946495
2025-12-05,14548093.66,1,901093.17,14525994.94,14802500.83,-1.8679674007490044,-0.0015190113919022474,3.854075265048462
2025-12-08,14548093.66,1,901093.17,14857209.91,14857209.91,0.0,0.022801534171538185,4.545995950032757
2025-12-09,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,-0.05825166133093962,2.0523879205457467
2025-12-10,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,0.0,2.0523879205457467
2025-12-11,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,0.0,2.0523879205457467
2025-12-12,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,0.0,2.052387855727489
2025-12-15,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,0.0,1.7868556330772447
2025-12-16,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,0.0,1.3799899254992163
2025-12-17,13991752.75,0,0.0,13991752.75,14857209.91,-5.825166133093962,0.0,2.9040662050530894
2025-12-18,13991752.75,1,855785.48,13991752.75,14857209.91,-5.825166133093962,0.0,2.9040662050530894
2025-12-19,13991752.75,1,855785.48,13881337.78,14857209.91,-6.568340461711908,-0.00789143232966294,2.2205974111046616
2025-12-22,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,-0.029140925493709835,1.0345914448322968
2025-12-23,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,0.0,1.3820656500544626
2025-12-24,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,0.0,1.3820656500544626
2025-12-26,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,0.0,1.3820656500544626
2025-12-29,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,0.0,0.7154106917648727
2025-12-30,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,0.0,0.267386679075958
2025-12-31,13476822.75,0,0.0,13476822.75,14857209.91,-9.291025491070826,0.0,-1.6386459022911688
2026-01-01,13476822.75,1,828518.8,13476822.75,14857209.91,-9.291025491070826,0.0,-1.6386459022911688
2026-01-02,13476822.75,1,828518.8,13232585.26,14857209.91,-10.934924254563494,-0.018122779718238835,-2.2722229373951355
2026-01-05,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,-0.011387231371596696,-2.7182739586983304
2026-01-06,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,0.0,-3.4693818811297428
2026-01-07,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,0.0,-3.362184315206479
2026-01-08,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,0.0,-3.362184315206479
2026-01-09,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,0.0,-3.362184315206479
2026-01-12,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,0.0,-3.971259848310112
2026-01-13,13081902.75,0,0.0,13081902.75,14857209.91,-11.949128879205562,0.0,-4.900901032822175
2026-01-14,13081902.75,1,726528.97,13081902.75,14857209.91,-11.949128879205562,0.0,-4.273637791875448
2026-01-16,13081902.75,1,726528.97,13235198.73,14857209.91,-10.917333670491292,0.011718171502230534,-3.7102751968931353
2026-01-19,13081902.75,1,726528.97,13560299.46,14857209.91,-8.729165555688102,0.024563343296319484,-2.5421236539560153
2026-01-20,13076920.27,0,0.0,13076920.27,14857209.91,-11.982664650929742,-0.03564664566780895,-3.523320431149851
2026-01-21,13076920.27,2,922972.21,13076920.32,14857209.91,-11.9826643143928,3.823530381197315e-09,-4.5479910497836675
2026-01-22,13076920.27,2,922972.21,13138138.32,14857209.91,-11.570621943242099,0.0046813774575327205,-3.099411159612679
2026-01-23,13076920.27,2,922972.21,13542340.27,14857209.91,-8.850044173603521,0.030765542282706004,-1.3434285496960834
2026-01-27,14197881.47,0,0.0,14197881.47,14857209.91,-4.4377675485100525,0.04840678840807189,0.6363034152955559
2026-01-28,14197881.47,0,0.0,14197881.47,14857209.91,-4.4377675485100525,0.0,0.6363034152955559
2026-01-29,14197881.47,0,0.0,14197881.47,14857209.91,-4.4377675485100525,0.0,0.6363034152955559
2026-01-30,14197881.47,1,877233.92,14197881.55,14857209.91,-4.437767010050941,5.634643418517271e-09,0.6363036153992474
2026-02-01,13139418.56,0,0.0,13139418.56,14857209.91,-11.562004982131935,-0.07455076916034709,-1.488734868397977
2026-02-02,13139418.56,0,0.0,13139418.56,14857209.91,-11.562004982131935,0.0,-1.488734868397977
2026-02-03,13139418.56,0,0.0,13139418.56,14857209.91,-11.562004982131935,0.0,-1.2830128766102367
2026-02-04,13139418.56,0,0.0,13139418.56,14857209.91,-11.562004982131935,0.0,-0.5330129928704285
2026-02-05,13139418.56,0,0.0,13139418.56,14857209.91,-11.562004982131935,0.0,-0.5330129928704285
2026-02-06,13139418.56,0,0.0,13139418.56,14857209.91,-11.562004982131935,0.0,-0.5330129928704285
